resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,,,70.02 - Placement of Concrete,,,,,,
,step,,,,,71.01 - Reinforcing Steel,,,,,,
,step,,,,Section 2,,,,,,,
,step,,,,,2.01 - Traffic Management,,,,,,
,step,,,,,3.01 - Removal of Existing Drainage Structures and Concrete Slabs,,,,,,
,step,,,,,3.02 - Supply and Installation of Precast Concrete Pipe,,,,,,
,step,,,,,3.03 - Cast Insitu - Culvert Component/End Structure ,,,,,,
,step,,,,,3.04 - Pre Cast - End Structure,,,,,,
,step,,,,,3.05 - Supply and Installation of Precast Box Culverts,,,,,,
,step,,,,,3.20 - Kerb - Cast Insitu/Extruded,,,,,,
,step,,,,,3.41 - Rock Protection,,,,,,
,step,,,,,"4.01 - Clear and Grub, Stripping of Topsoil",,,,,,
,step,,,,,4.04 - Ground Surface Treatment,,,,,,
,step,,,,,4.05 - Embankment,,,,,,
,step,,,,,4.06 - General Excavation,,,,,,
,step,,,,,4.07 - Structure Excavation,,,,,,
,step,,,,,4.08 - Stripping of topsoil,,,,,,
,step,,,,,4.09 - Subgrade,,,,,,
,step,,,,,4.10 - Backfill,,,,,,
,step,,,,,4.18 - Subgrade Testing,,,,,,
,step,,,,,5.01 - Placement of Unbound Pavement,,,,,,
,step,,,,,5.02 - Supply of Unbound Pavement Material,,,,,,
,step,,,,,10.01 - Plant Mixed Lightly Bound (Cemented) Pavements,,,,,,
,step,,,,,14.08 - Road Furniture,,,,,,
,step,,,,,14.11 - Fencing and Gates,,,,,,
,step,,,,,14.13 - Supply and Installation of Road Signs,,,,,,
,step,,,,,14.21 - Installation of Steel Beam Guardrail and End Treatment,,,,,,
,step,,,,,16.01 - Landscape and Revegetation Works,,,,,,
,step,,,,,16.03 - Vegetation Ground Works,,,,,,
,step,,,,,16.06 - Establishment and Monitoring Works,,,,,,
,step,,,,,28.01 - Contractor's Camp and Site Facilities,,,,,,
,step,,,,,45.01 - Road Surface Delineation,,,,,,
,step,,,,,51.01 - Environmental Management Systems,,,,,,
,step,,,,,52.01 - Erosion and Sediment Control,,,,,,
,step,,,,,63.1A - Piles for Ancillary Structures,,,,,,
,step,,,,,70.01 - Supply of Concrete,,,,,,
,step,,,,,70.02 - Placement of Concrete,,,,,,
,step,,,,,71.01 - Reinforcing Steel,,,,,,
,step,,,,1B,,,,,,,
,step,,,,,2.01 - Traffic Management,,,,,,
,step,,,,,3.01 - Removal of Existing Drainage Structures and Concrete Slabs,,,,,,
,step,,,,,3.02 - Supply and Installation of Precast Concrete Pipe,,,,,,
,step,,,,,3.03 - Cast Insitu - Culvert Component/End Structure ,,,,,,
,step,,,,,3.04 - Pre Cast - End Structure,,,,,,
,step,,,,,3.05 - Supply and Installation of Precast Box Culverts,,,,,,
,step,,,,,3.20 - Kerb - Cast Insitu/Extruded,,,,,,
,step,,,,,3.41 - Rock Protection,,,,,,
,step,,,,,"4.01 - Clear and Grub, Stripping of Topsoil",,,,,,
,step,,,,,4.04 - Ground Surface Treatment,,,,,,
,step,,,,,4.05 - Embankment,,,,,,
,step,,,,,4.06 - General Excavation,,,,,,
,step,,,,,4.07 - Structure Excavation,,,,,,
,step,,,,,4.08 - Stripping of topsoil,,,,,,
,step,,,,,4.09 - Subgrade,,,,,,
,step,,,,,4.10 - Backfill,,,,,,
,step,,,,,4.18 - Subgrade Testing,,,,,,
,step,,,,,5.01 - Placement of Unbound Pavement,,,,,,
,step,,,,,5.02 - Supply of Unbound Pavement Material,,,,,,
,step,,,,,10.01 - Plant Mixed Lightly Bound (Cemented) Pavements,,,,,,
,step,,,,,14.08 - Road Furniture,,,,,,
,step,,,,,14.11 - Fencing and Gates,,,,,,
,step,,,,,14.13 - Supply and Installation of Road Signs,,,,,,
,step,,,,,14.21 - Installation of Steel Beam Guardrail and End Treatment,,,,,,
,step,,,,,16.01 - Landscape and Revegetation Works,,,,,,
,step,,,,,16.03 - Vegetation Ground Works,,,,,,
,step,,,,,16.06 - Establishment and Monitoring Works,,,,,,
,step,,,,,28.01 - Contractor's Camp and Site Facilities,,,,,,
,step,,,,,45.01 - Road Surface Delineation,,,,,,
,step,,,,,51.01 - Environmental Management Systems,,,,,,
,step,,,,,52.01 - Erosion and Sediment Control,,,,,,
,step,,,,,63.1A - Piles for Ancillary Structures,,,,,,
,step,,,,,70.01 - Supply of Concrete,,,,,,
,step,,,,,70.02 - Placement of Concrete,,,,,,
,step,,,,,71.01 - Reinforcing Steel,,,,,,
,step,,,,1D,,,,,,,
,step,,,,,2.01 - Traffic Management,,,,,,
,step,,,,,3.01 - Removal of Existing Drainage Structures and Concrete Slabs,,,,,,
,step,,,,,3.02 - Supply and Installation of Precast Concrete Pipe,,,,,,
,step,,,,,3.03 - Cast Insitu - Culvert Component/End Structure ,,,,,,
,step,,,,,3.04 - Pre Cast - End Structure,,,,,,
,step,,,,,3.05 - Supply and Installation of Precast Box Culverts,,,,,,
,step,,,,,3.20 - Kerb - Cast Insitu/Extruded,,,,,,
,step,,,,,3.41 - Rock Protection,,,,,,
,step,,,,,"4.01 - Clear and Grub, Stripping of Topsoil",,,,,,
,step,,,,,4.04 - Ground Surface Treatment,,,,,,
,step,,,,,4.05 - Embankment,,,,,,
,step,,,,,4.06 - General Excavation,,,,,,
,step,,,,,4.07 - Structure Excavation,,,,,,
,step,,,,,4.08 - Stripping of topsoil,,,,,,
,step,,,,,4.09 - Subgrade,,,,,,
,step,,,,,4.10 - Backfill,,,,,,
,step,,,,,4.18 - Subgrade Testing,,,,,,
,step,,,,,5.01 - Placement of Unbound Pavement,,,,,,
,step,,,,,5.02 - Supply of Unbound Pavement Material,,,,,,
,step,,,,,10.01 - Plant Mixed Lightly Bound (Cemented) Pavements,,,,,,
,step,,,,,14.08 - Road Furniture,,,,,,
,step,,,,,14.11 - Fencing and Gates,,,,,,
,step,,,,,14.13 - Supply and Installation of Road Signs,,,,,,
,step,,,,,14.21 - Installation of Steel Beam Guardrail and End Treatment,,,,,,
,step,,,,,16.01 - Landscape and Revegetation Works,,,,,,
,step,,,,,16.03 - Vegetation Ground Works,,,,,,
,step,,,,,16.06 - Establishment and Monitoring Works,,,,,,
,step,,,,,28.01 - Contractor's Camp and Site Facilities,,,,,,
,step,,,,,45.01 - Road Surface Delineation,,,,,,
,step,,,,,51.01 - Environmental Management Systems,,,,,,
,step,,,,,52.01 - Erosion and Sediment Control,,,,,,
,step,,,,,63.1A - Piles for Ancillary Structures,,,,,,
,step,,,,,70.01 - Supply of Concrete,,,,,,
,step,,,,,70.02 - Placement of Concrete,,,,,,
,step,,,,,71.01 - Reinforcing Steel,,,,,,
,step,,,,2C,,,,,,,
,step,,,,,2.01 - Traffic Management,,,,,,
,step,,,,,3.01 - Removal of Existing Drainage Structures and Concrete Slabs,,,,,,
,step,,,,,3.02 - Supply and Installation of Precast Concrete Pipe,,,,,,
,step,,,,,3.03 - Cast Insitu - Culvert Component/End Structure ,,,,,,
,step,,,,,3.04 - Pre Cast - End Structure,,,,,,
,step,,,,,3.05 - Supply and Installation of Precast Box Culverts,,,,,,
,step,,,,,3.20 - Kerb - Cast Insitu/Extruded,,,,,,
,step,,,,,3.41 - Rock Protection,,,,,,
,step,,,,,"4.01 - Clear and Grub, Stripping of Topsoil",,,,,,
,step,,,,,4.04 - Ground Surface Treatment,,,,,,
,step,,,,,4.05 - Embankment,,,,,,
,step,,,,,4.06 - General Excavation,,,,,,
,step,,,,,4.07 - Structure Excavation,,,,,,
,step,,,,,4.08 - Stripping of topsoil,,,,,,
,step,,,,,4.09 - Subgrade,,,,,,
,step,,,,,4.10 - Backfill,,,,,,
,step,,,,,4.18 - Subgrade Testing,,,,,,
,step,,,,,5.01 - Placement of Unbound Pavement,,,,,,
,step,,,,,5.02 - Supply of Unbound Pavement Material,,,,,,
,step,,,,,10.01 - Plant Mixed Lightly Bound (Cemented) Pavements,,,,,,
,step,,,,,14.08 - Road Furniture,,,,,,
,step,,,,,14.11 - Fencing and Gates,,,,,,
,step,,,,,14.13 - Supply and Installation of Road Signs,,,,,,
,step,,,,,14.21 - Installation of Steel Beam Guardrail and End Treatment,,,,,,
,step,,,,,16.01 - Landscape and Revegetation Works,,,,,,
,step,,,,,16.03 - Vegetation Ground Works,,,,,,
,step,,,,,16.06 - Establishment and Monitoring Works,,,,,,
,step,,,,,28.01 - Contractor's Camp and Site Facilities,,,,,,
,step,,,,,45.01 - Road Surface Delineation,,,,,,
,step,,,,,51.01 - Environmental Management Systems,,,,,,
,step,,,,,52.01 - Erosion and Sediment Control,,,,,,
,step,,,,,63.1A - Piles for Ancillary Structures,,,,,,
,step,,,,,70.01 - Supply of Concrete,,,,,,
,step,,,,,70.02 - Placement of Concrete,,,,,,
,step,,,,,71.01 - Reinforcing Steel,,,,,,
,step,,,,2E,,,,,,,
,step,,,,,2.01 - Traffic Management,,,,,,
,step,,,,,3.01 - Removal of Existing Drainage Structures and Concrete Slabs,,,,,,
,step,,,,,3.02 - Supply and Installation of Precast Concrete Pipe,,,,,,
,step,,,,,3.03 - Cast Insitu - Culvert Component/End Structure ,,,,,,
,step,,,,,3.04 - Pre Cast - End Structure,,,,,,
,step,,,,,3.05 - Supply and Installation of Precast Box Culverts,,,,,,
,step,,,,,3.20 - Kerb - Cast Insitu/Extruded,,,,,,
,step,,,,,3.41 - Rock Protection,,,,,,
,step,,,,,"4.01 - Clear and Grub, Stripping of Topsoil",,,,,,
,step,,,,,4.04 - Ground Surface Treatment,,,,,,
,step,,,,,4.05 - Embankment,,,,,,
,step,,,,,4.06 - General Excavation,,,,,,
,step,,,,,4.07 - Structure Excavation,,,,,,
,step,,,,,4.08 - Stripping of topsoil,,,,,,
,step,,,,,4.09 - Subgrade,,,,,,
,step,,,,,4.10 - Backfill,,,,,,
,step,,,,,4.18 - Subgrade Testing,,,,,,
,step,,,,,5.01 - Placement of Unbound Pavement,,,,,,
,step,,,,,5.02 - Supply of Unbound Pavement Material,,,,,,
,step,,,,,10.01 - Plant Mixed Lightly Bound (Cemented) Pavements,,,,,,
,step,,,,,14.08 - Road Furniture,,,,,,
,step,,,,,14.11 - Fencing and Gates,,,,,,
,step,,,,,14.13 - Supply and Installation of Road Signs,,,,,,
,step,,,,,14.21 - Installation of Steel Beam Guardrail and End Treatment,,,,,,
,step,,,,,16.01 - Landscape and Revegetation Works,,,,,,
,step,,,,,16.03 - Vegetation Ground Works,,,,,,
,step,,,,,16.06 - Establishment and Monitoring Works,,,,,,
,step,,,,,28.01 - Contractor's Camp and Site Facilities,,,,,,
,step,,,,,45.01 - Road Surface Delineation,,,,,,
,step,,,,,51.01 - Environmental Management Systems,,,,,,
,step,,,,,52.01 - Erosion and Sediment Control,,,,,,
,step,,,,,63.1A - Piles for Ancillary Structures,,,,,,
,step,,,,,70.01 - Supply of Concrete,,,,,,
,step,,,,,70.02 - Placement of Concrete,,,,,,
,step,,,,,71.01 - Reinforcing Steel,,,,,,
,step,,,,3B,,,,,,,
,step,,,,,2.01 - Traffic Management,,,,,,
,step,,,,,3.01 - Removal of Existing Drainage Structures and Concrete Slabs,,,,,,
,step,,,,,3.02 - Supply and Installation of Precast Concrete Pipe,,,,,,
,step,,,,,3.03 - Cast Insitu - Culvert Component/End Structure ,,,,,,
,step,,,,,3.04 - Pre Cast - End Structure,,,,,,
,step,,,,,3.05 - Supply and Installation of Precast Box Culverts,,,,,,
,step,,,,,3.20 - Kerb - Cast Insitu/Extruded,,,,,,
,step,,,,,3.41 - Rock Protection,,,,,,
,step,,,,,"4.01 - Clear and Grub, Stripping of Topsoil",,,,,,
,step,,,,,4.04 - Ground Surface Treatment,,,,,,
,step,,,,,4.05 - Embankment,,,,,,
,step,,,,,4.06 - General Excavation,,,,,,
,step,,,,,4.07 - Structure Excavation,,,,,,
,step,,,,,4.08 - Stripping of topsoil,,,,,,
,step,,,,,4.09 - Subgrade,,,,,,
,step,,,,,4.10 - Backfill,,,,,,
,step,,,,,4.18 - Subgrade Testing,,,,,,
,step,,,,,5.01 - Placement of Unbound Pavement,,,,,,
,step,,,,,5.02 - Supply of Unbound Pavement Material,,,,,,
,step,,,,,10.01 - Plant Mixed Lightly Bound (Cemented) Pavements,,,,,,
,step,,,,,14.08 - Road Furniture,,,,,,
,step,,,,,14.11 - Fencing and Gates,,,,,,
,step,,,,,14.13 - Supply and Installation of Road Signs,,,,,,
,step,,,,,14.21 - Installation of Steel Beam Guardrail and End Treatment,,,,,,
,step,,,,,16.01 - Landscape and Revegetation Works,,,,,,
,step,,,,,16.03 - Vegetation Ground Works,,,,,,
,step,,,,,16.06 - Establishment and Monitoring Works,,,,,,
,step,,,,,28.01 - Contractor's Camp and Site Facilities,,,,,,
,step,,,,,45.01 - Road Surface Delineation,,,,,,
,step,,,,,51.01 - Environmental Management Systems,,,,,,
,step,,,,,52.01 - Erosion and Sediment Control,,,,,,
,step,,,,,63.1A - Piles for Ancillary Structures,,,,,,
,step,,,,,70.01 - Supply of Concrete,,,,,,
,step,,,,,70.02 - Placement of Concrete,,,,,,
,step,,,,,71.01 - Reinforcing Steel,,,,,,
,step,,,,3D,,,,,,,
,step,,,,,2.01 - Traffic Management,,,,,,
,step,,,,,3.01 - Removal of Existing Drainage Structures and Concrete Slabs,,,,,,
,step,,,,,3.02 - Supply and Installation of Precast Concrete Pipe,,,,,,
,step,,,,,3.03 - Cast Insitu - Culvert Component/End Structure ,,,,,,
,step,,,,,3.04 - Pre Cast - End Structure,,,,,,
,step,,,,,3.05 - Supply and Installation of Precast Box Culverts,,,,,,
,step,,,,,3.20 - Kerb - Cast Insitu/Extruded,,,,,,
,step,,,,,3.41 - Rock Protection,,,,,,
,step,,,,,"4.01 - Clear and Grub, Stripping of Topsoil",,,,,,
,step,,,,,4.04 - Ground Surface Treatment,,,,,,
,step,,,,,4.05 - Embankment,,,,,,
,step,,,,,4.06 - General Excavation,,,,,,
,step,,,,,4.07 - Structure Excavation,,,,,,
,step,,,,,4.08 - Stripping of topsoil,,,,,,
,step,,,,,4.09 - Subgrade,,,,,,
,step,,,,,4.10 - Backfill,,,,,,
,step,,,,,4.18 - Subgrade Testing,,,,,,
,step,,,,,5.01 - Placement of Unbound Pavement,,,,,,
,step,,,,,5.02 - Supply of Unbound Pavement Material,,,,,,
,step,,,,,10.01 - Plant Mixed Lightly Bound (Cemented) Pavements,,,,,,
,step,,,,,14.08 - Road Furniture,,,,,,
,step,,,,,14.11 - Fencing and Gates,,,,,,
,step,,,,,14.13 - Supply and Installation of Road Signs,,,,,,
,step,,,,,14.21 - Installation of Steel Beam Guardrail and End Treatment,,,,,,
,step,,,,,16.01 - Landscape and Revegetation Works,,,,,,
,step,,,,,16.03 - Vegetation Ground Works,,,,,,
,step,,,,,16.06 - Establishment and Monitoring Works,,,,,,
,step,,,,,28.01 - Contractor's Camp and Site Facilities,,,,,,
,step,,,,,45.01 - Road Surface Delineation,,,,,,
,step,,,,,51.01 - Environmental Management Systems,,,,,,
,step,,,,,52.01 - Erosion and Sediment Control,,,,,,
,step,,,,,63.1A - Piles for Ancillary Structures,,,,,,
,step,,,,,70.01 - Supply of Concrete,,,,,,
,step,,,,,70.02 - Placement of Concrete,,,,,,
,step,,,,,71.01 - Reinforcing Steel,,,,,,
,step,,,,4A,,,,,,,
,step,,,,,2.01 - Traffic Management,,,,,,
,step,,,,,3.01 - Removal of Existing Drainage Structures and Concrete Slabs,,,,,,
,step,,,,,3.02 - Supply and Installation of Precast Concrete Pipe,,,,,,
,step,,,,,3.03 - Cast Insitu - Culvert Component/End Structure ,,,,,,
,step,,,,,3.04 - Pre Cast - End Structure,,,,,,
,step,,,,,3.05 - Supply and Installation of Precast Box Culverts,,,,,,
,step,,,,,3.20 - Kerb - Cast Insitu/Extruded,,,,,,
,step,,,,,3.41 - Rock Protection,,,,,,
,step,,,,,"4.01 - Clear and Grub, Stripping of Topsoil",,,,,,
,step,,,,,4.04 - Ground Surface Treatment,,,,,,
,step,,,,,4.05 - Embankment,,,,,,
,step,,,,,4.06 - General Excavation,,,,,,
,step,,,,,4.07 - Structure Excavation,,,,,,
,step,,,,,4.08 - Stripping of topsoil,,,,,,
,step,,,,,4.09 - Subgrade,,,,,,
,step,,,,,4.10 - Backfill,,,,,,
,step,,,,,4.18 - Subgrade Testing,,,,,,
,step,,,,,5.01 - Placement of Unbound Pavement,,,,,,
,step,,,,,5.02 - Supply of Unbound Pavement Material,,,,,,
,step,,,,,10.01 - Plant Mixed Lightly Bound (Cemented) Pavements,,,,,,
,step,,,,,14.08 - Road Furniture,,,,,,
,step,,,,,14.11 - Fencing and Gates,,,,,,
,step,,,,,14.13 - Supply and Installation of Road Signs,,,,,,
,step,,,,,14.21 - Installation of Steel Beam Guardrail and End Treatment,,,,,,
,step,,,,,16.01 - Landscape and Revegetation Works,,,,,,
,step,,,,,16.03 - Vegetation Ground Works,,,,,,
,step,,,,,16.06 - Establishment and Monitoring Works,,,,,,
,step,,,,,28.01 - Contractor's Camp and Site Facilities,,,,,,
,step,,,,,45.01 - Road Surface Delineation,,,,,,
,step,,,,,51.01 - Environmental Management Systems,,,,,,
,step,,,,,52.01 - Erosion and Sediment Control,,,,,,
,step,,,,,63.1A - Piles for Ancillary Structures,,,,,,
,step,,,,,70.01 - Supply of Concrete,,,,,,
,step,,,,,70.02 - Placement of Concrete,,,,,,
,step,,,,,71.01 - Reinforcing Steel,,,,,,
,step,,,,4D,,,,,,,
,step,,,,,2.01 - Traffic Management,,,,,,
,step,,,,,3.01 - Removal of Existing Drainage Structures and Concrete Slabs,,,,,,
,step,,,,,3.02 - Supply and Installation of Precast Concrete Pipe,,,,,,
,step,,,,,3.03 - Cast Insitu - Culvert Component/End Structure ,,,,,,
,step,,,,,3.04 - Pre Cast - End Structure,,,,,,
,step,,,,,3.05 - Supply and Installation of Precast Box Culverts,,,,,,
,step,,,,,3.20 - Kerb - Cast Insitu/Extruded,,,,,,
,step,,,,,3.41 - Rock Protection,,,,,,
,step,,,,,"4.01 - Clear and Grub, Stripping of Topsoil",,,,,,
,step,,,,,4.04 - Ground Surface Treatment,,,,,,
,step,,,,,4.05 - Embankment,,,,,,
,step,,,,,4.06 - General Excavation,,,,,,
,step,,,,,4.07 - Structure Excavation,,,,,,
,step,,,,,4.08 - Stripping of topsoil,,,,,,
,step,,,,,4.09 - Subgrade,,,,,,
,step,,,,,4.10 - Backfill,,,,,,
,step,,,,,4.18 - Subgrade Testing,,,,,,
,step,,,,,5.01 - Placement of Unbound Pavement,,,,,,
,step,,,,,5.02 - Supply of Unbound Pavement Material,,,,,,
,step,,,,,10.01 - Plant Mixed Lightly Bound (Cemented) Pavements,,,,,,
,step,,,,,14.08 - Road Furniture,,,,,,
,step,,,,,14.11 - Fencing and Gates,,,,,,
,step,,,,,14.13 - Supply and Installation of Road Signs,,,,,,
,step,,,,,14.21 - Installation of Steel Beam Guardrail and End Treatment,,,,,,
,step,,,,,16.01 - Landscape and Revegetation Works,,,,,,
,step,,,,,16.03 - Vegetation Ground Works,,,,,,
,step,,,,,16.06 - Establishment and Monitoring Works,,,,,,
,step,,,,,28.01 - Contractor's Camp and Site Facilities,,,,,,
,step,,,,,45.01 - Road Surface Delineation,,,,,,
,step,,,,,51.01 - Environmental Management Systems,,,,,,
,step,,,,,52.01 - Erosion and Sediment Control,,,,,,
,step,,,,,63.1A - Piles for Ancillary Structures,,,,,,
,step,,,,,70.01 - Supply of Concrete,,,,,,
,step,,,,,70.02 - Placement of Concrete,,,,,,
,step,,,,,71.01 - Reinforcing Steel,,,,,,
,step,,,,4F,,,,,,,
,step,,,,,2.01 - Traffic Management,,,,,,
,step,,,,,3.01 - Removal of Existing Drainage Structures and Concrete Slabs,,,,,,
,step,,,,,3.02 - Supply and Installation of Precast Concrete Pipe,,,,,,
,step,,,,,3.03 - Cast Insitu - Culvert Component/End Structure ,,,,,,
,step,,,,,3.04 - Pre Cast - End Structure,,,,,,
,step,,,,,3.05 - Supply and Installation of Precast Box Culverts,,,,,,
,step,,,,,3.20 - Kerb - Cast Insitu/Extruded,,,,,,
,step,,,,,3.41 - Rock Protection,,,,,,
,step,,,,,"4.01 - Clear and Grub, Stripping of Topsoil",,,,,,
,step,,,,,4.04 - Ground Surface Treatment,,,,,,
,step,,,,,4.05 - Embankment,,,,,,
,step,,,,,4.06 - General Excavation,,,,,,
,step,,,,,4.07 - Structure Excavation,,,,,,
,step,,,,,4.08 - Stripping of topsoil,,,,,,
,step,,,,,4.09 - Subgrade,,,,,,
,step,,,,,4.10 - Backfill,,,,,,
,step,,,,,4.18 - Subgrade Testing,,,,,,
,step,,,,,5.01 - Placement of Unbound Pavement,,,,,,
,step,,,,,5.02 - Supply of Unbound Pavement Material,,,,,,
,step,,,,,10.01 - Plant Mixed Lightly Bound (Cemented) Pavements,,,,,,
,step,,,,,14.08 - Road Furniture,,,,,,
,step,,,,,14.11 - Fencing and Gates,,,,,,
,step,,,,,14.13 - Supply and Installation of Road Signs,,,,,,
,step,,,,,14.21 - Installation of Steel Beam Guardrail and End Treatment,,,,,,
,step,,,,,16.01 - Landscape and Revegetation Works,,,,,,
,step,,,,,16.03 - Vegetation Ground Works,,,,,,
,step,,,,,16.06 - Establishment and Monitoring Works,,,,,,
,step,,,,,28.01 - Contractor's Camp and Site Facilities,,,,,,
,step,,,,,45.01 - Road Surface Delineation,,,,,,
,step,,,,,51.01 - Environmental Management Systems,,,,,,
,step,,,,,52.01 - Erosion and Sediment Control,,,,,,
,step,,,,,63.1A - Piles for Ancillary Structures,,,,,,
,step,,,,,70.01 - Supply of Concrete,,,,,,
,step,,,,,70.02 - Placement of Concrete,,,,,,
,step,,,,,71.01 - Reinforcing Steel,,,,,,
,step,,,,5B,,,,,,,
,step,,,,,2.01 - Traffic Management,,,,,,
,step,,,,,3.01 - Removal of Existing Drainage Structures and Concrete Slabs,,,,,,
,step,,,,,3.02 - Supply and Installation of Precast Concrete Pipe,,,,,,
,step,,,,,3.03 - Cast Insitu - Culvert Component/End Structure ,,,,,,
,step,,,,,3.04 - Pre Cast - End Structure,,,,,,
,step,,,,,3.05 - Supply and Installation of Precast Box Culverts,,,,,,
,step,,,,,3.20 - Kerb - Cast Insitu/Extruded,,,,,,
,step,,,,,3.41 - Rock Protection,,,,,,
,step,,,,,"4.01 - Clear and Grub, Stripping of Topsoil",,,,,,
,step,,,,,4.04 - Ground Surface Treatment,,,,,,
,step,,,,,4.05 - Embankment,,,,,,
,step,,,,,4.06 - General Excavation,,,,,,
,step,,,,,4.07 - Structure Excavation,,,,,,
,step,,,,,4.08 - Stripping of topsoil,,,,,,
,step,,,,,4.09 - Subgrade,,,,,,
,step,,,,,4.10 - Backfill,,,,,,
,step,,,,,4.18 - Subgrade Testing,,,,,,
,step,,,,,5.01 - Placement of Unbound Pavement,,,,,,
,step,,,,,5.02 - Supply of Unbound Pavement Material,,,,,,
,step,,,,,10.01 - Plant Mixed Lightly Bound (Cemented) Pavements,,,,,,
,step,,,,,14.08 - Road Furniture,,,,,,
,step,,,,,14.11 - Fencing and Gates,,,,,,
,step,,,,,14.13 - Supply and Installation of Road Signs,,,,,,
,step,,,,,14.21 - Installation of Steel Beam Guardrail and End Treatment,,,,,,
,step,,,,,16.01 - Landscape and Revegetation Works,,,,,,
,step,,,,,16.03 - Vegetation Ground Works,,,,,,
