"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"1be70734-6510-4d16-8656-acd6419f4ca9","","not-started","","folder","TRUE","FALSE","Mulcahy Manufacturing"
"9fc4bd20-54cf-4c10-9da2-6cba3ca22cca","","not-started","","folder","TRUE","FALSE","Mulcahy Manufacturing","Block A"
"c885676d-91bd-4842-9643-b8545094c235","","not-started","","folder","TRUE","FALSE","Mulcahy Manufacturing","Block A","Level 4"
"7df05717-bf7b-4a78-ba6e-73df964c7642","","not-started","Mulcahy - Frame Checks","checklist","FALSE","FALSE","Mulcahy Manufacturing","Block A","Level 4","Apt 401"
"6fcba059-4537-4663-b9bb-1b4b1a3626ed","","not-started","Mulcahy - Frame Checks","checklist","FALSE","FALSE","Mulcahy Manufacturing","Block A","Level 4","Apt 402"
"14dfa443-b132-4e16-99e8-b54639513d58","","not-started","Mulcahy - Frame Checks","checklist","FALSE","FALSE","Mulcahy Manufacturing","Block A","Level 4","Apt 403"
"923faf8f-5142-4088-9f8b-0b042495c25b","","not-started","Mulcahy - Frame Checks","checklist","FALSE","FALSE","Mulcahy Manufacturing","Block A","Level 4","Apt 404"
"1c4426cf-59b2-4ee6-b79d-3d98fc35e8be","","not-started","Mulcahy - Frame Checks","checklist","FALSE","FALSE","Mulcahy Manufacturing","Block A","Level 4","Apt 405"
"ef3f711c-77c5-4130-aefb-2eaf751e9a20","","not-started","Mulcahy - Frame Checks","checklist","FALSE","FALSE","Mulcahy Manufacturing","Block A","Level 4","Apt 406"
"a775d16f-37bb-449f-b56b-069c3e7c691f","","not-started","Mulcahy - Frame Checks","checklist","FALSE","FALSE","Mulcahy Manufacturing","Block A","Level 4","Apt 407"
"457e5fe0-350a-47aa-b19b-0420e046fee3","","not-started","Mulcahy - Frame Checks","checklist","FALSE","FALSE","Mulcahy Manufacturing","Block A","Level 4","Apt 408"
"1af3c4c2-c2c3-4ace-b418-63e0cbe119d5","","not-started","Mulcahy - Frame Checks","checklist","FALSE","FALSE","Mulcahy Manufacturing","Block A","Level 4","Apt 409"
"60636ced-b658-47cf-aa29-7b403f4a29d9","","not-started","Mulcahy - Frame Checks","checklist","FALSE","FALSE","Mulcahy Manufacturing","Block A","Level 4","Apt 410"
"f515e051-a76c-4c00-80fa-1de14777aefe","","not-started","Mulcahy - Frame Checks","checklist","FALSE","FALSE","Mulcahy Manufacturing","Block A","Level 4","Apt 411"
"32e136cb-19e8-461d-927b-bedb89573184","","not-started","Mulcahy - Frame Checks","checklist","FALSE","FALSE","Mulcahy Manufacturing","Block A","Level 4","Apt 412"
"c1e967d8-3aab-43a2-aea3-1f69ef611d7f","","not-started","Mulcahy - Frame Checks","checklist","FALSE","FALSE","Mulcahy Manufacturing","Block A","Level 4","Apt 413"
"6d38238f-33ad-4c5a-b9e5-c8133d714a80","","not-started","","folder","TRUE","FALSE","Mulcahy Manufacturing","Block A","Level 5"
"fd2ed63d-57da-40bd-925a-4c1220f4a1bf","","not-started","Mulcahy - Frame Checks","checklist","FALSE","FALSE","Mulcahy Manufacturing","Block A","Level 5","Apt 501"
"a3aa0ddb-26e4-4335-980c-5c70a2f6e385","","not-started","Mulcahy - Frame Checks","checklist","FALSE","FALSE","Mulcahy Manufacturing","Block A","Level 5","Apt 502"
