Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Keith Park - Overall Progress,,,,,,
,Scope,,,Keith Park,,
,Rows,,,,,
,,Keith Park,dynamic,Village Washdown,Keith Park,
,Columns,,,,,
,,Plaster Washdown,,Plaster Washdown,,
,,Path Treatments & Lamp Cleaning,,Path Treatments & Lamp Cleaning,,
,,Fences & Retaining Walls Cleaning,,Fences & Retaining Walls Cleaning,,
,,Roof wash & Treatments,,Roof wash & Treatments,,
,,Gutter debris removal,,Gutter debris removal,,
,,Spider Treatments,,Spider Treatments,,
,,,,,,
Keith Park - Detailed Progress,,,,,,
,Scope,,,Keith Park,,
,Rows,,,,,
,,Stage 3 - Isitt,dynamic,Stage 3 - Isitt,Village Washdown,Keith Park
,,Stage 4 - Waterhouse,dynamic,Stage 4 - Waterhouse,Village Washdown,Keith Park
,,Stage 5 - Bertangles,dynamic,Stage 5 - Bertangles,Village Washdown,Keith Park
,Columns,,,,,
,,Scope area & notes,,scope area & notes,,
,,Surface clean & free of loose detritus material,,surface clean and free of loose detritus material,,
,,Moss & Mould cleaned away,,moss and mould cleaned away,,
,,Paths fully cover with Wet & Leave Product,,paths should be fully cover with the wet and leave product,,
,,Exterior Lighting/General wash/application of biological growth prevention agent,,exterior lighting ( free standing ) general wash and application of biological growth prevention agent,,
,,Moss & Mould removed,,moss and mould removed,,
,,Surface fully coated in the Wet & leave product,,the surface should be fully coated in the wet and leave product.,,
,,Post completion gutters clear & free of all loose material,,"post completion the gutters should be clear and free of all loose material i.e grass, leaves, and other debris.",,
,,Gutters sections with leaf guards cannot be cleared & water may be used,,"gutters sections with leaf guards cannot be cleared, and water may be used in these areas",,
,,Continuous application of spiderproofing product by Sprayer to areas,,continuous application of the spiderproofing product by sprayer to the areas as described,,
