resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,OHS,,,,,,,,
Site Establishment and Safety Checklist,checklist,,,,Site Establishment and Safety Checklist,,,,,,,
,step,,,Site QA,,,,,,,,
,step,,,,Ground Level ,,,,,,,
,step,,,,,TSH2021-ACU11,,,,,,
All Subbie Rough-in Progression Checklist,checklist,,,,,,All Subbie Rough-in Progression,,,,,
All Subbie Fit off & Testing Progression Checklist,checklist,,,,,,All Subbie Fit off & Testing Progression,,,,,
As Builts Checklist,checklist,,,,,,As Builts,,,,,
Ductwork Checklist,checklist,,,,,,Ductwork,,,,,
Pipework Checklist,checklist,,,,,,Pipework,,,,,
Indoor Equipment - FCU Checklist,checklist,,,,,,Indoor Equipment - FCU,,,,,
Refrigeration Pipe Checklist,checklist,,,,,,Refrigeration Pipe,,,,,
Grille Fit-Off Checklist,checklist,,,,,,Grille Fit-Off,,,,,
,step,,,,,TSH2021-ACU12,,,,,,
All Subbie Rough-in Progression Checklist,checklist,,,,,,All Subbie Rough-in Progression,,,,,
All Subbie Fit off & Testing Progression Checklist,checklist,,,,,,All Subbie Fit off & Testing Progression,,,,,
As Builts Checklist,checklist,,,,,,As Builts,,,,,
Ductwork Checklist,checklist,,,,,,Ductwork,,,,,
Pipework Checklist,checklist,,,,,,Pipework,,,,,
Indoor Equipment - FCU Checklist,checklist,,,,,,Indoor Equipment - FCU,,,,,
Refrigeration Pipe Checklist,checklist,,,,,,Refrigeration Pipe,,,,,
Grille Fit-Off Checklist,checklist,,,,,,Grille Fit-Off,,,,,
,step,,,,,TSH2031-ACU11,,,,,,
All Subbie Rough-in Progression Checklist,checklist,,,,,,All Subbie Rough-in Progression,,,,,
All Subbie Fit off & Testing Progression Checklist,checklist,,,,,,All Subbie Fit off & Testing Progression,,,,,
As Builts Checklist,checklist,,,,,,As Builts,,,,,
Ductwork Checklist,checklist,,,,,,Ductwork,,,,,
Pipework Checklist,checklist,,,,,,Pipework,,,,,
Indoor Equipment - FCU Checklist,checklist,,,,,,Indoor Equipment - FCU,,,,,
Refrigeration Pipe Checklist,checklist,,,,,,Refrigeration Pipe,,,,,
Grille Fit-Off Checklist,checklist,,,,,,Grille Fit-Off,,,,,
,step,,,,,TSH2031-ACU12,,,,,,
All Subbie Rough-in Progression Checklist,checklist,,,,,,All Subbie Rough-in Progression,,,,,
All Subbie Fit off & Testing Progression Checklist,checklist,,,,,,All Subbie Fit off & Testing Progression,,,,,
As Builts Checklist,checklist,,,,,,As Builts,,,,,
Ductwork Checklist,checklist,,,,,,Ductwork,,,,,
Pipework Checklist,checklist,,,,,,Pipework,,,,,
Indoor Equipment - FCU Checklist,checklist,,,,,,Indoor Equipment - FCU,,,,,
Refrigeration Pipe Checklist,checklist,,,,,,Refrigeration Pipe,,,,,
Grille Fit-Off Checklist,checklist,,,,,,Grille Fit-Off,,,,,
,step,,,,,TSH2051-ACU11,,,,,,
All Subbie Rough-in Progression Checklist,checklist,,,,,,All Subbie Rough-in Progression,,,,,
All Subbie Fit off & Testing Progression Checklist,checklist,,,,,,All Subbie Fit off & Testing Progression,,,,,
As Builts Checklist,checklist,,,,,,As Builts,,,,,
Ductwork Checklist,checklist,,,,,,Ductwork,,,,,
Pipework Checklist,checklist,,,,,,Pipework,,,,,
Indoor Equipment - FCU Checklist,checklist,,,,,,Indoor Equipment - FCU,,,,,
Refrigeration Pipe Checklist,checklist,,,,,,Refrigeration Pipe,,,,,
Grille Fit-Off Checklist,checklist,,,,,,Grille Fit-Off,,,,,
