resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
B07 - FC - S - Tapes,checklist,,,,,,Tapes,,,,,
"B07 - FC - S - Windows, Sliders and Sealants",checklist,,,,,,"Windows, Sliders and Sealants",,,,,
B07 - FC - S - Eyebrow - Canopy,checklist,,,,,,Eyebrow - Canopy,,,,,
B07 - FC - S - Flashing installation ,checklist,,,,,,Flashing Installation,,,,,
B07 - FC - S - Brick Works,checklist,,,,,,Brick Works - Lintel & Angles,,,,,
,step,,,,,NE Elevation - Empty lot,,,,,,
B07 - FC - S - Exterior Timber Framing,checklist,,,,,,Exterior Timber Framing,,,,,
B07 - FC - S - RAB,checklist,,,,,,RAB,,,,,
B07 - FC - S - Tapes,checklist,,,,,,Tapes,,,,,
B07 - FC - S - Soffits ,checklist,,,,,,Soffit,,,,,
"B07 - FC - S - Windows, Sliders and Sealants",checklist,,,,,,"Windows, Sliders and Sealants",,,,,
B07 - FC - S - Eyebrow - Canopy,checklist,,,,,,Eyebrow - Canopy,,,,,
B07 - FC - S - Flashing installation ,checklist,,,,,,Flashing Installation,,,,,
B07 - FC - S - Brick Works,checklist,,,,,,Brick Works - Lintel & Angles,,,,,
B07 - FC - S - Air conditioning ,checklist,,,,,,Air Conditioning - Pre-Installation Works,,,,,
B07 - FC - S - Louvre Installation,checklist,,,,,,Lourves Pre-Installation & Bracket Installation,,,,,
,step,,,,,SE Elevation - Podium,,,,,,
B07 - FC - S - Exterior Timber Framing,checklist,,,,,,Exterior Timber Framing,,,,,
B07 - FC - S - RAB,checklist,,,,,,RAB,,,,,
B07 - FC - S - Tapes,checklist,,,,,,Tapes,,,,,
"B07 - FC - S - Windows, Sliders and Sealants",checklist,,,,,,"Windows, Sliders and Sealants",,,,,
B07 - FC - S - Eyebrow - Canopy,checklist,,,,,,Eyebrow - Canopy,,,,,
B07 - FC - S - Flashing installation ,checklist,,,,,,Flashing Installation,,,,,
B07 - FC - S - Brick Works,checklist,,,,,,Brick Works - Lintel & Angles,,,,,
,step,,,,,SW Elevation - B01,,,,,,
B07 - FC - S - Exterior Timber Framing,checklist,,,,,,Exterior Timber Framing,,,,,
B07 - FC - S - RAB,checklist,,,,,,RAB,,,,,
B07 - FC - S - Tapes,checklist,,,,,,Tapes,,,,,
B07 - FC - S - Soffits ,checklist,,,,,,Soffit,,,,,
"B07 - FC - S - Windows, Sliders and Sealants",checklist,,,,,,"Windows, Sliders and Sealants",,,,,
B07 - FC - S - Eyebrow - Canopy,checklist,,,,,,Eyebrow - Canopy,,,,,
B07 - FC - S - Flashing installation ,checklist,,,,,,Flashing Installation,,,,,
B07 - FC - S - Brick Works,checklist,,,,,,Brick Works - Lintel & Angles,,,,,
B07 - FC - S - Air conditioning ,checklist,,,,,,Air Conditioning - Pre-Installation Works,,,,,
B07 - FC - S - Louvre Installation,checklist,,,,,,Lourves Pre-Installation & Bracket Installation,,,,,
,step,,,,Level 3,,,,,,,
,step,,,,,NW Elevation - B06,,,,,,
B07 - FC - S - Exterior Timber Framing,checklist,,,,,,Exterior Timber Framing,,,,,
B07 - FC - S - RAB,checklist,,,,,,RAB,,,,,
B07 - FC - S - Tapes,checklist,,,,,,Tapes,,,,,
"B07 - FC - S - Windows, Sliders and Sealants",checklist,,,,,,"Windows, Sliders and Sealants",,,,,
B07 - FC - S - Eyebrow - Canopy,checklist,,,,,,Eyebrow - Canopy,,,,,
B07 - FC - S - Flashing installation ,checklist,,,,,,Flashing Installation,,,,,
B07 - FC - S - Brick Works,checklist,,,,,,Brick Works - Lintel & Angles,,,,,
,step,,,,,NE Elevation - Empty lot,,,,,,
B07 - FC - S - Exterior Timber Framing,checklist,,,,,,Exterior Timber Framing,,,,,
B07 - FC - S - RAB,checklist,,,,,,RAB,,,,,
B07 - FC - S - Tapes,checklist,,,,,,Tapes,,,,,
B07 - FC - S - Soffits ,checklist,,,,,,Soffit,,,,,
"B07 - FC - S - Windows, Sliders and Sealants",checklist,,,,,,"Windows, Sliders and Sealants",,,,,
B07 - FC - S - Eyebrow - Canopy,checklist,,,,,,Eyebrow - Canopy,,,,,
B07 - FC - S - Flashing installation ,checklist,,,,,,Flashing Installation,,,,,
B07 - FC - S - Brick Works,checklist,,,,,,Brick Works - Lintel & Angles,,,,,
B07 - FC - S - Air conditioning ,checklist,,,,,,Air Conditioning - Pre-Installation Works,,,,,
B07 - FC - S - Louvre Installation,checklist,,,,,,Lourves Pre-Installation & Bracket Installation,,,,,
,step,,,,,SE Elevation - Podium,,,,,,
B07 - FC - S - Exterior Timber Framing,checklist,,,,,,Exterior Timber Framing,,,,,
B07 - FC - S - RAB,checklist,,,,,,RAB,,,,,
B07 - FC - S - Tapes,checklist,,,,,,Tapes,,,,,
"B07 - FC - S - Windows, Sliders and Sealants",checklist,,,,,,"Windows, Sliders and Sealants",,,,,
B07 - FC - S - Eyebrow - Canopy,checklist,,,,,,Eyebrow - Canopy,,,,,
B07 - FC - S - Flashing installation ,checklist,,,,,,Flashing Installation,,,,,
B07 - FC - S - Brick Works,checklist,,,,,,Brick Works - Lintel & Angles,,,,,
,step,,,,,SW Elevation - B01,,,,,,
B07 - FC - S - Exterior Timber Framing,checklist,,,,,,Exterior Timber Framing,,,,,
B07 - FC - S - RAB,checklist,,,,,,RAB,,,,,
B07 - FC - S - Tapes,checklist,,,,,,Tapes,,,,,
B07 - FC - S - Soffits ,checklist,,,,,,Soffit,,,,,
"B07 - FC - S - Windows, Sliders and Sealants",checklist,,,,,,"Windows, Sliders and Sealants",,,,,
B07 - FC - S - Eyebrow - Canopy,checklist,,,,,,Eyebrow - Canopy,,,,,
B07 - FC - S - Flashing installation ,checklist,,,,,,Flashing Installation,,,,,
B07 - FC - S - Brick Works,checklist,,,,,,Brick Works - Lintel & Angles,,,,,
B07 - FC - S - Air conditioning ,checklist,,,,,,Air Conditioning - Pre-Installation Works,,,,,
B07 - FC - S - Louvre Installation,checklist,,,,,,Lourves Pre-Installation & Bracket Installation,,,,,
,step,,,,Level 4,,,,,,,
,step,,,,,NW Elevation - B06,,,,,,
B07 - FC - S - Exterior Timber Framing,checklist,,,,,,Exterior Timber Framing,,,,,
B07 - FC - S - RAB,checklist,,,,,,RAB,,,,,
B07 - FC - S - Tapes,checklist,,,,,,Tapes,,,,,
"B07 - FC - S - Windows, Sliders and Sealants",checklist,,,,,,"Windows, Sliders and Sealants",,,,,
B07 - FC - S - Eyebrow - Canopy,checklist,,,,,,Eyebrow - Canopy,,,,,
B07 - FC - S - Flashing installation ,checklist,,,,,,Flashing Installation,,,,,
B07 - FC - S - Brick Works,checklist,,,,,,Brick Works - Lintel & Angles,,,,,
,step,,,,,NE Elevation - Empty lot,,,,,,
B07 - FC - S - Exterior Timber Framing,checklist,,,,,,Exterior Timber Framing,,,,,
B07 - FC - S - RAB,checklist,,,,,,RAB,,,,,
B07 - FC - S - Tapes,checklist,,,,,,Tapes,,,,,
B07 - FC - S - Soffits ,checklist,,,,,,Soffit,,,,,
"B07 - FC - S - Windows, Sliders and Sealants",checklist,,,,,,"Windows, Sliders and Sealants",,,,,
B07 - FC - S - Eyebrow - Canopy,checklist,,,,,,Eyebrow - Canopy,,,,,
B07 - FC - S - Flashing installation ,checklist,,,,,,Flashing Installation,,,,,
B07 - FC - S - Brick Works,checklist,,,,,,Brick Works - Lintel & Angles,,,,,
B07 - FC - S - Air conditioning ,checklist,,,,,,Air Conditioning - Pre-Installation Works,,,,,
B07 - FC - S - Louvre Installation,checklist,,,,,,Lourves Pre-Installation & Bracket Installation,,,,,
,step,,,,,SE Elevation - Podium,,,,,,
B07 - FC - S - Exterior Timber Framing,checklist,,,,,,Exterior Timber Framing,,,,,
B07 - FC - S - RAB,checklist,,,,,,RAB,,,,,
B07 - FC - S - Tapes,checklist,,,,,,Tapes,,,,,
"B07 - FC - S - Windows, Sliders and Sealants",checklist,,,,,,"Windows, Sliders and Sealants",,,,,
B07 - FC - S - Eyebrow - Canopy,checklist,,,,,,Eyebrow - Canopy,,,,,
B07 - FC - S - Flashing installation ,checklist,,,,,,Flashing Installation,,,,,
B07 - FC - S - Brick Works,checklist,,,,,,Brick Works - Lintel & Angles,,,,,
,step,,,,,SW Elevation - B01,,,,,,
B07 - FC - S - Exterior Timber Framing,checklist,,,,,,Exterior Timber Framing,,,,,
B07 - FC - S - RAB,checklist,,,,,,RAB,,,,,
B07 - FC - S - Tapes,checklist,,,,,,Tapes,,,,,
B07 - FC - S - Soffits ,checklist,,,,,,Soffit,,,,,
"B07 - FC - S - Windows, Sliders and Sealants",checklist,,,,,,"Windows, Sliders and Sealants",,,,,
B07 - FC - S - Eyebrow - Canopy,checklist,,,,,,Eyebrow - Canopy,,,,,
B07 - FC - S - Flashing installation ,checklist,,,,,,Flashing Installation,,,,,
B07 - FC - S - Brick Works,checklist,,,,,,Brick Works - Lintel & Angles,,,,,
B07 - FC - S - Air conditioning ,checklist,,,,,,Air Conditioning - Pre-Installation Works,,,,,
B07 - FC - S - Louvre Installation,checklist,,,,,,Lourves Pre-Installation & Bracket Installation,,,,,
,step,,,,Level 5,,,,,,,
,step,,,,,Roof,,,,,,
B07 - FC - S - Gutters,checklist,,,,,,Hatches,,,,,
B07 - FC - S - Gutters,checklist,,,,,,Gutters,,,,,
