resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Ground Floor,,,,,,,,
,step,,,,Zone 1,,,,,,,
Above Ground Sewer Drainage - State Basketball Centre,checklist,,,,,Above Ground Sewer Drainage,,,,,,
Cold Water - State Basketball Centre v2,checklist,,,,,Cold Water,,,,,,
Hot Water - State Basketball Centre v2,checklist,,,,,Hot Water,,,,,,
Sanitary Waste & Vents - State Basketball Centre,checklist,,,,,Sanitary Waste & Vents,,,,,,
Sanitary Fixture - State Basketball Centre,checklist,,,,,Sanitary Fixture,,,,,,
Stormwater Above Ground - State Basketball Centre,checklist,,,,,Stormwater Above Ground,,,,,,
Downpipe Installation - State Basketball Centre,checklist,,,,,Downpipe Installation,,,,,,
Recycled Water - State Basketball Centre v2,checklist,,,,,Recycled Water,,,,,,
Commissioning (V.061221),checklist,,,,,Commision,,,,,,
Concrete Pour v2,checklist,,,,,Penetrations,,,,,,
,step,,,,Zone 2,,,,,,,
Above Ground Sewer Drainage - State Basketball Centre,checklist,,,,,Above Ground Sewer Drainage,,,,,,
Cold Water - State Basketball Centre v2,checklist,,,,,Cold Water,,,,,,
Hot Water - State Basketball Centre v2,checklist,,,,,Hot Water,,,,,,
Sanitary Waste & Vents - State Basketball Centre,checklist,,,,,Sanitary Waste & Vents,,,,,,
Sanitary Fixture - State Basketball Centre,checklist,,,,,Sanitary Fixture,,,,,,
Stormwater Above Ground - State Basketball Centre,checklist,,,,,Stormwater Above Ground,,,,,,
Downpipe Installation - State Basketball Centre,checklist,,,,,Downpipe Installation,,,,,,
Recycled Water - State Basketball Centre v2,checklist,,,,,Recycled Water,,,,,,
Commissioning (V.061221),checklist,,,,,Commision,,,,,,
Concrete Pour v2,checklist,,,,,Penetrations,,,,,,
,step,,,,Zone 3,,,,,,,
Above Ground Sewer Drainage - State Basketball Centre,checklist,,,,,Above Ground Sewer Drainage,,,,,,
Cold Water - State Basketball Centre v2,checklist,,,,,Cold Water,,,,,,
Hot Water - State Basketball Centre v2,checklist,,,,,Hot Water,,,,,,
Sanitary Waste & Vents - State Basketball Centre,checklist,,,,,Sanitary Waste & Vents,,,,,,
Sanitary Fixture - State Basketball Centre,checklist,,,,,Sanitary Fixture,,,,,,
Stormwater Above Ground - State Basketball Centre,checklist,,,,,Stormwater Above Ground,,,,,,
Downpipe Installation - State Basketball Centre,checklist,,,,,Downpipe Installation,,,,,,
Recycled Water - State Basketball Centre v2,checklist,,,,,Recycled Water,,,,,,
Commissioning (V.061221),checklist,,,,,Commision,,,,,,
Concrete Pour v2,checklist,,,,,Penetrations,,,,,,
,step,,,,Zone 4,,,,,,,
Above Ground Sewer Drainage - State Basketball Centre,checklist,,,,,Above Ground Sewer Drainage,,,,,,
Cold Water - State Basketball Centre v2,checklist,,,,,Cold Water,,,,,,
Hot Water - State Basketball Centre v2,checklist,,,,,Hot Water,,,,,,
Sanitary Waste & Vents - State Basketball Centre,checklist,,,,,Sanitary Waste & Vents,,,,,,
Sanitary Fixture - State Basketball Centre,checklist,,,,,Sanitary Fixture,,,,,,
Stormwater Above Ground - State Basketball Centre,checklist,,,,,Stormwater Above Ground,,,,,,
Downpipe Installation - State Basketball Centre,checklist,,,,,Downpipe Installation,,,,,,
Recycled Water - State Basketball Centre v2,checklist,,,,,Recycled Water,,,,,,
Commissioning (V.061221),checklist,,,,,Commision,,,,,,
Concrete Pour v2,checklist,,,,,Penetrations,,,,,,
,step,,,,Zone 5,,,,,,,
Above Ground Sewer Drainage - State Basketball Centre,checklist,,,,,Above Ground Sewer Drainage,,,,,,
Cold Water - State Basketball Centre v2,checklist,,,,,Cold Water,,,,,,
Hot Water - State Basketball Centre v2,checklist,,,,,Hot Water,,,,,,
Sanitary Waste & Vents - State Basketball Centre,checklist,,,,,Sanitary Waste & Vents,,,,,,
Sanitary Fixture - State Basketball Centre,checklist,,,,,Sanitary Fixture,,,,,,
Stormwater Above Ground - State Basketball Centre,checklist,,,,,Stormwater Above Ground,,,,,,
Downpipe Installation - State Basketball Centre,checklist,,,,,Downpipe Installation,,,,,,
Recycled Water - State Basketball Centre v2,checklist,,,,,Recycled Water,,,,,,
Commissioning (V.061221),checklist,,,,,Commision,,,,,,
Concrete Pour v2,checklist,,,,,Penetrations,,,,,,
,step,,,,Zone 7,,,,,,,
Above Ground Sewer Drainage - State Basketball Centre,checklist,,,,,Above Ground Sewer Drainage,,,,,,
Cold Water - State Basketball Centre v2,checklist,,,,,Cold Water,,,,,,
Hot Water - State Basketball Centre v2,checklist,,,,,Hot Water,,,,,,
Sanitary Waste & Vents - State Basketball Centre,checklist,,,,,Sanitary Waste & Vents,,,,,,
