Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,
bf4bbfc1-1ae2-5046-9610-fd8330c0a07b,,checkpoint-status,pass,,,TRUE,TRUE,Site QA,Stage 1 - PR-30272,Block 1,Unit 1,W003 - French Door,Head flashing end cap fitted
c41cf6c9-e599-5003-afa3-63869bf50986,,checkpoint-status,pass,,,TRUE,TRUE,Site QA,Stage 1 - PR-30272,Block 1,Unit 1,W004,Head flashing end cap fitted
f5f619fb-8c88-52de-8125-23b52b6e6c20,,checkpoint-status,pass,,,TRUE,TRUE,Site QA,Stage 1 - PR-30272,Block 1,Unit 1,W004,Head flashing end cap fitted
08bd0941-e7e7-53ec-8b2b-c104b503d800,,checkpoint-status,pass,,,TRUE,TRUE,Site QA,Stage 1 - PR-30272,Block 1,Unit 1,W002 kitchen ,Head flashing end cap fitted
1822470c-39d1-5444-8a3d-e8362d5bcd83,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Stage 1 - PR-30272,Block 1,Unit 1,W101,Head flashing end cap fitted
1e863a19-36cd-5476-91d4-936f8f3e24bd,,checkpoint-status,pass,,,TRUE,TRUE,Site QA,Stage 1 - PR-30272,Block 1,Unit 1,W102,Head flashing end cap fitted
759abbd9-8a58-524a-bb18-f040d46a8782,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Stage 1 - PR-30272,Block 1,Unit 1,W104,Head flashing end cap fitted
dec22dd3-3531-586d-a313-3fee3950083a,,checkpoint-status,pass,,,TRUE,TRUE,Site QA,Stage 1 - PR-30272,Block 1,Unit 1,W102,Head flashing end cap fitted
dd4e222a-f5a0-566e-b816-e0b352823ef1,,checkpoint-status,pass,,,TRUE,TRUE,Site QA,Stage 1 - PR-30272,Block 1,Unit 1,W101.1,Head flashing end cap fitted
a414825a-9a49-5f28-ae2c-cc742ce458f5,,checkpoint-status,pass,,,TRUE,TRUE,Site QA,Stage 1 - PR-30272,Block 1,Unit 1,121 Panel Door,Head flashing end cap fitted
