resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,B2,,,,,,,,
,step,,,,Retail,,,,,,,
ITP 172 Light & Power Rough-In,checklist,,,,,ITP 172 Light & Power Rough-In,,,,,,
SYS - Documents,checklist,,,,,Light & Power Rough - Attach ITC 172.1,,,,,,
,step,,,,Commercial,,,,,,,
ITP 172 Light & Power Rough-In,checklist,,,,,ITP 172 Light & Power Rough-In,,,,,,
SYS - Documents,checklist,,,,,Light & Power Rough - Attach ITC 172.1,,,,,,
,step,,,B1,,,,,,,,
,step,,,,Retail,,,,,,,
ITP 172 Light & Power Rough-In,checklist,,,,,ITP 172 Light & Power Rough-In,,,,,,
SYS - Documents,checklist,,,,,Light & Power Rough - Attach ITC 172.1,,,,,,
,step,,,,Commercial,,,,,,,
ITP 172 Light & Power Rough-In,checklist,,,,,ITP 172 Light & Power Rough-In,,,,,,
SYS - Documents,checklist,,,,,Light & Power Rough - Attach ITC 172.1,,,,,,
,step,,,R2,,,,,,,,
,step,,,,Retail,,,,,,,
ITP 172 Light & Power Rough-In,checklist,,,,,ITP 172 Light & Power Rough-In,,,,,,
SYS - Documents,checklist,,,,,Light & Power Rough - Attach ITC 172.1,,,,,,
,step,,,,Commercial,,,,,,,
ITP 172 Light & Power Rough-In,checklist,,,,,ITP 172 Light & Power Rough-In,,,,,,
SYS - Documents,checklist,,,,,Light & Power Rough - Attach ITC 172.1,,,,,,
,step,,,R3,,,,,,,,
,step,,,,Retail,,,,,,,
ITP 172 Light & Power Rough-In,checklist,,,,,ITP 172 Light & Power Rough-In,,,,,,
SYS - Documents,checklist,,,,,Light & Power Rough - Attach ITC 172.1,,,,,,
,step,,,,Commercial,,,,,,,
ITP 172 Light & Power Rough-In,checklist,,,,,ITP 172 Light & Power Rough-In,,,,,,
SYS - Documents,checklist,,,,,Light & Power Rough - Attach ITC 172.1,,,,,,
,step,,,R4,,,,,,,,
,step,,,,Retail,,,,,,,
ITP 172 Light & Power Rough-In,checklist,,,,,ITP 172 Light & Power Rough-In,,,,,,
SYS - Documents,checklist,,,,,Light & Power Rough - Attach ITC 172.1,,,,,,
,step,,,,Commercial,,,,,,,
ITP 172 Light & Power Rough-In,checklist,,,,,ITP 172 Light & Power Rough-In,,,,,,
SYS - Documents,checklist,,,,,Light & Power Rough - Attach ITC 172.1,,,,,,
,step,,,R5,,,,,,,,
,step,,,,Retail,,,,,,,
ITP 172 Light & Power Rough-In,checklist,,,,,ITP 172 Light & Power Rough-In,,,,,,
SYS - Documents,checklist,,,,,Light & Power Rough - Attach ITC 172.1,,,,,,
,step,,,,Commercial,,,,,,,
ITP 172 Light & Power Rough-In,checklist,,,,,ITP 172 Light & Power Rough-In,,,,,,
SYS - Documents,checklist,,,,,Light & Power Rough - Attach ITC 172.1,,,,,,
,step,,,R6,,,,,,,,
,step,,,,Retail,,,,,,,
ITP 172 Light & Power Rough-In,checklist,,,,,ITP 172 Light & Power Rough-In,,,,,,
SYS - Documents,checklist,,,,,Light & Power Rough - Attach ITC 172.1,,,,,,
,step,,,C7,,,,,,,,
,step,,,,Commercial,,,,,,,
ITP 172 Light & Power Rough-In,checklist,,,,,ITP 172 Light & Power Rough-In,,,,,,
SYS - Documents,checklist,,,,,Light & Power Rough - Attach ITC 172.1,,,,,,
,step,,,C8,,,,,,,,
,step,,,,Commercial,,,,,,,
ITP 172 Light & Power Rough-In,checklist,,,,,ITP 172 Light & Power Rough-In,,,,,,
SYS - Documents,checklist,,,,,Light & Power Rough - Attach ITC 172.1,,,,,,
,step,,,C9,,,,,,,,
,step,,,,Commercial,,,,,,,
ITP 172 Light & Power Rough-In,checklist,,,,,ITP 172 Light & Power Rough-In,,,,,,
SYS - Documents,checklist,,,,,Light & Power Rough - Attach ITC 172.1,,,,,,
,step,,,C10,,,,,,,,
,step,,,,Commercial,,,,,,,
ITP 172 Light & Power Rough-In,checklist,,,,,ITP 172 Light & Power Rough-In,,,,,,
SYS - Documents,checklist,,,,,Light & Power Rough - Attach ITC 172.1,,,,,,
,step,,,C11,,,,,,,,
,step,,,,Commercial,,,,,,,
ITP 172 Light & Power Rough-In,checklist,,,,,ITP 172 Light & Power Rough-In,,,,,,
SYS - Documents,checklist,,,,,Light & Power Rough - Attach ITC 172.1,,,,,,
,step,,,C12,,,,,,,,
,step,,,,Commercial,,,,,,,
ITP 172 Light & Power Rough-In,checklist,,,,,ITP 172 Light & Power Rough-In,,,,,,
SYS - Documents,checklist,,,,,Light & Power Rough - Attach ITC 172.1,,,,,,
