"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"74ee328d-cfc1-49d8-a0ca-c07491b6f43f","","work-in-progress","","folder","TRUE","FALSE","Site QA"
"13fd5f4c-83fa-4b17-981b-7e3cb03fa2b4","","work-in-progress","","folder","TRUE","FALSE","Site QA","Ingrounds"
"193b5d04-4b73-405d-9dcf-60ff39792e2d","","pass","","folder","TRUE","FALSE","Site QA","Ingrounds","Zone 1"
"648a8c2c-a327-4084-a8d3-540de9a59c50","","pass","Stormwater Checklist","checklist","FALSE","FALSE","Site QA","Ingrounds","Zone 1","Stormwater"
"7c9a3015-9b00-4dda-8a18-8b82f0136c30","","pass","Stormwater Pit Checklist","checklist","FALSE","FALSE","Site QA","Ingrounds","Zone 1","Stormwater Pit 1"
"cf2ca548-af46-450a-b484-bfa87ae2460e","","pass","Stormwater Pit Checklist","checklist","FALSE","FALSE","Site QA","Ingrounds","Zone 1","Stormwater Pit 2"
"c9ff83ca-4636-47e0-b2f9-e7e257e21f55","","pass","Stormwater Pit Checklist","checklist","FALSE","FALSE","Site QA","Ingrounds","Zone 1","Stormwater Pit 23"
"0727df61-c6b2-4c03-b46d-7a8d7e264060","","pass","Stormwater Pit Checklist","checklist","FALSE","FALSE","Site QA","Ingrounds","Zone 1","Stormwater Pit 24"
"98b0eee3-c777-4e7d-9b3f-f4f0cabc04d2","","pass","Stormwater Pit Checklist","checklist","FALSE","FALSE","Site QA","Ingrounds","Zone 1","Stormwater Pit 25"
"54ba097f-555d-4e15-b9b1-55870dc82611","","pass","Stormwater Pit Checklist","checklist","FALSE","FALSE","Site QA","Ingrounds","Zone 1","Stormwater Pit 26"
"7268ca0e-ef72-4e5c-8b92-a245e1a6832f","","pass","Stormwater Pit Checklist","checklist","FALSE","FALSE","Site QA","Ingrounds","Zone 1","Stormwater Pit 27"
"455a3093-77e8-4022-bf07-3a466af6edd8","","pass","Sewer Checklist","checklist","FALSE","FALSE","Site QA","Ingrounds","Zone 1","Sewer"
"4b116eed-5351-4adb-b97c-d3767e7a8e4f","","work-in-progress","","folder","TRUE","FALSE","Site QA","Ingrounds","Zone 2"
"c90d9685-2136-461d-a5d0-b0541abedf40","","work-in-progress","Stormwater Checklist","checklist","FALSE","FALSE","Site QA","Ingrounds","Zone 2","Stormwater"
