resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Mains & Sub Mains Installation,,,,,,,,
,step,,,,MSB 01,,,,,,,
,step,,,,,Retail,,,,,,
ITP 169 Mains & Sub Mains Installation,checklist,,,,,,ITP 169 Mains & Sub Mains Installation,,,,,
SYS - Documents,checklist,,,,,,Mains & Sub Mains Installation - Attach ITC 169.1,,,,,
,step,,,,,Commercial,,,,,,
ITP 169 Mains & Sub Mains Installation,checklist,,,,,,ITP 169 Mains & Sub Mains Installation,,,,,
SYS - Documents,checklist,,,,,,Mains & Sub Mains Installation - Attach ITC 169.1,,,,,
,step,,,,MSB 02,,,,,,,
,step,,,,,Commercial,,,,,,
ITP 169 Mains & Sub Mains Installation,checklist,,,,,,ITP 169 Mains & Sub Mains Installation,,,,,
SYS - Documents,checklist,,,,,,Mains & Sub Mains Installation - Attach ITC 169.1,,,,,
,step,,,,GMSB,,,,,,,
,step,,,,,Commercial,,,,,,
ITP 169 Mains & Sub Mains Installation,checklist,,,,,,ITP 169 Mains & Sub Mains Installation,,,,,
SYS - Documents,checklist,,,,,,Mains & Sub Mains Installation - Attach ITC 169.1,,,,,
,step,,,Cable Tray & Ladder,,,,,,,,
,step,,,,B2,,,,,,,
,step,,,,,Commercial,,,,,,
ITP 170 Cable Tray & Ladder,checklist,,,,,,ITP 170 Cable Tray & Ladder,,,,,
SYS - Documents,checklist,,,,,,Attach ITC 170.1 Cable Tray & Ladder,,,,,
,step,,,,B1,,,,,,,
,step,,,,,Commercial,,,,,,
ITP 170 Cable Tray & Ladder,checklist,,,,,,ITP 170 Cable Tray & Ladder,,,,,
SYS - Documents,checklist,,,,,,Attach ITC 170.1 Cable Tray & Ladder,,,,,
,step,,,,R2,,,,,,,
,step,,,,,Retail,,,,,,
ITP 170 Cable Tray & Ladder,checklist,,,,,,ITP 170 Cable Tray & Ladder,,,,,
SYS - Documents,checklist,,,,,,Attach ITC 170.1 Cable Tray & Ladder,,,,,
,step,,,,,Commercial,,,,,,
ITP 170 Cable Tray & Ladder,checklist,,,,,,ITP 170 Cable Tray & Ladder,,,,,
SYS - Documents,checklist,,,,,,Attach ITC 170.1 Cable Tray & Ladder,,,,,
,step,,,,R3,,,,,,,
,step,,,,,Retail,,,,,,
ITP 170 Cable Tray & Ladder,checklist,,,,,,ITP 170 Cable Tray & Ladder,,,,,
SYS - Documents,checklist,,,,,,Attach ITC 170.1 Cable Tray & Ladder,,,,,
,step,,,,,Commercial,,,,,,
ITP 170 Cable Tray & Ladder,checklist,,,,,,ITP 170 Cable Tray & Ladder,,,,,
SYS - Documents,checklist,,,,,,Attach ITC 170.1 Cable Tray & Ladder,,,,,
,step,,,,R4,,,,,,,
,step,,,,,Retail,,,,,,
ITP 170 Cable Tray & Ladder,checklist,,,,,,ITP 170 Cable Tray & Ladder,,,,,
SYS - Documents,checklist,,,,,,Attach ITC 170.1 Cable Tray & Ladder,,,,,
,step,,,,,Commercial,,,,,,
ITP 170 Cable Tray & Ladder,checklist,,,,,,ITP 170 Cable Tray & Ladder,,,,,
SYS - Documents,checklist,,,,,,Attach ITC 170.1 Cable Tray & Ladder,,,,,
,step,,,,R5,,,,,,,
,step,,,,,Retail,,,,,,
ITP 170 Cable Tray & Ladder,checklist,,,,,,ITP 170 Cable Tray & Ladder,,,,,
SYS - Documents,checklist,,,,,,Attach ITC 170.1 Cable Tray & Ladder,,,,,
,step,,,,,Commercial,,,,,,
ITP 170 Cable Tray & Ladder,checklist,,,,,,ITP 170 Cable Tray & Ladder,,,,,
SYS - Documents,checklist,,,,,,Attach ITC 170.1 Cable Tray & Ladder,,,,,
,step,,,,R6,,,,,,,
,step,,,,,Retail,,,,,,
ITP 170 Cable Tray & Ladder,checklist,,,,,,ITP 170 Cable Tray & Ladder,,,,,
SYS - Documents,checklist,,,,,,Attach ITC 170.1 Cable Tray & Ladder,,,,,
,step,,,,,Commercial,,,,,,
ITP 170 Cable Tray & Ladder,checklist,,,,,,ITP 170 Cable Tray & Ladder,,,,,
SYS - Documents,checklist,,,,,,Attach ITC 170.1 Cable Tray & Ladder,,,,,
,step,,,,C7,,,,,,,
,step,,,,,Commercial,,,,,,
ITP 170 Cable Tray & Ladder,checklist,,,,,,ITP 170 Cable Tray & Ladder,,,,,
SYS - Documents,checklist,,,,,,Attach ITC 170.1 Cable Tray & Ladder,,,,,
,step,,,,C8,,,,,,,
,step,,,,,Commercial,,,,,,
ITP 170 Cable Tray & Ladder,checklist,,,,,,ITP 170 Cable Tray & Ladder,,,,,
SYS - Documents,checklist,,,,,,Attach ITC 170.1 Cable Tray & Ladder,,,,,
,step,,,,C9,,,,,,,
,step,,,,,Commercial,,,,,,
ITP 170 Cable Tray & Ladder,checklist,,,,,,ITP 170 Cable Tray & Ladder,,,,,
SYS - Documents,checklist,,,,,,Attach ITC 170.1 Cable Tray & Ladder,,,,,
,step,,,,C10,,,,,,,
,step,,,,,Commercial,,,,,,
ITP 170 Cable Tray & Ladder,checklist,,,,,,ITP 170 Cable Tray & Ladder,,,,,
SYS - Documents,checklist,,,,,,Attach ITC 170.1 Cable Tray & Ladder,,,,,
,step,,,,C11,,,,,,,
,step,,,,,Commercial,,,,,,
ITP 170 Cable Tray & Ladder,checklist,,,,,,ITP 170 Cable Tray & Ladder,,,,,
SYS - Documents,checklist,,,,,,Attach ITC 170.1 Cable Tray & Ladder,,,,,
,step,,,,C12,,,,,,,
,step,,,,,Commercial,,,,,,
ITP 170 Cable Tray & Ladder,checklist,,,,,,ITP 170 Cable Tray & Ladder,,,,,
SYS - Documents,checklist,,,,,,Attach ITC 170.1 Cable Tray & Ladder,,,,,
,step,,,,L13,,,,,,,
,step,,,,,Commercial,,,,,,
ITP 170 Cable Tray & Ladder,checklist,,,,,,ITP 170 Cable Tray & Ladder,,,,,
SYS - Documents,checklist,,,,,,Attach ITC 170.1 Cable Tray & Ladder,,,,,
,step,,,Cabling,,,,,,,,
,step,,,,Fibre Optical Cabling,,,,,,,
,step,,,,,Retail,,,,,,
ITP 181 Fibre Optical Cabling,checklist,,,,,,Fibre Optical Cabling,,,,,
SYS - Documents,checklist,,,,,,Fibre Optical Cabling - Attach ITC 181.1,,,,,
,step,,,,,Commercial/Shared,,,,,,
ITP 181 Fibre Optical Cabling,checklist,,,,,,Fibre Optical Cabling,,,,,
SYS - Documents,checklist,,,,,,Fibre Optical Cabling - Attach ITC 181.1,,,,,
,step,,,,Horizontal Cabling,,,,,,,
,step,,,,,B2,,,,,,
,step,,,,,,Retail,,,,,
ITP 177 Horizontal Cabling,checklist,,,,,,,ITP 177 Horizontal Cabling,,,,
SYS - Documents,checklist,,,,,,,Install - Attach ITC 177.1 Install,,,,
SYS - Documents,checklist,,,,,,,Fit Off - Attach ITC 177.2 Fit-Off,,,,
