resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Column,,,,,,,,
Installation Checklist,checklist,,,Column,05-017,,,,,,,
Installation Checklist,checklist,,,Column,05-019,,,,,,,
Installation Checklist,checklist,,,Column,05-020a,,,,,,,
Installation Checklist,checklist,,,Column,05-023,,,,,,,
Installation Checklist,checklist,,,Column,05-024,,,,,,,
Installation Checklist,checklist,,,Column,05-025,,,,,,,
Installation Checklist,checklist,,,Column,05-057,,,,,,,
Installation Checklist,checklist,,,Column,05-058,,,,,,,
Installation Checklist,checklist,,,Column,05-059,,,,,,,
Installation Checklist,checklist,,,Column,05-082,,,,,,,
Installation Checklist,checklist,,,Column,05-083,,,,,,,
Installation Checklist,checklist,,,Column,05-084,,,,,,,
Installation Checklist,checklist,,,Column,05-085,,,,,,,
Installation Checklist,checklist,,,Column,05-086,,,,,,,
Installation Checklist,checklist,,,Column,05-087,,,,,,,
Installation Checklist,checklist,,,Column,05-089,,,,,,,
Installation Checklist,checklist,,,Column,05-092,,,,,,,
Installation Checklist,checklist,,,Column,05-093,,,,,,,
Installation Checklist,checklist,,,Column,05-096,,,,,,,
,step,,,Balustrade,,,,,,,,
Installation Checklist,checklist,,,Balustrade,05-100,,,,,,,
Installation Checklist,checklist,,,Balustrade,05-101,,,,,,,
Installation Checklist,checklist,,,Balustrade,05-102,,,,,,,
Installation Checklist,checklist,,,Balustrade,05-103,,,,,,,
Installation Checklist,checklist,,,Balustrade,05-104,,,,,,,
Installation Checklist,checklist,,,Balustrade,05-105,,,,,,,
Installation Checklist,checklist,,,Balustrade,05-106,,,,,,,
Installation Checklist,checklist,,,Balustrade,05-107,,,,,,,
Installation Checklist,checklist,,,Balustrade,05-108,,,,,,,
Installation Checklist,checklist,,,Balustrade,05-108,,,,,,,
Installation Checklist,checklist,,,Balustrade,05-109,,,,,,,
Installation Checklist,checklist,,,Balustrade,05-110,,,,,,,
Installation Checklist,checklist,,,Balustrade,05-111,,,,,,,
Installation Checklist,checklist,,,Balustrade,05-112,,,,,,,
Installation Checklist,checklist,,,Balustrade,05-113,,,,,,,
Installation Checklist,checklist,,,Balustrade,05-114,,,,,,,
Installation Checklist,checklist,,,Balustrade,05-114A,,,,,,,
Installation Checklist,checklist,,,Balustrade,05-115,,,,,,,
Installation Checklist,checklist,,,Balustrade,05-116,,,,,,,
Installation Checklist,checklist,,,Balustrade,05-118,,,,,,,
Installation Checklist,checklist,,,Balustrade,05-120,,,,,,,
Installation Checklist,checklist,,,Balustrade,05-121,,,,,,,
Installation Checklist,checklist,,,Balustrade,05-123,,,,,,,
Installation Checklist,checklist,,,Balustrade,05-123,,,,,,,
Installation Checklist,checklist,,,Balustrade,05-124,,,,,,,
Installation Checklist,checklist,,,Balustrade,05-124,,,,,,,
Installation Checklist,checklist,,,Balustrade,05-125,,,,,,,
Installation Checklist,checklist,,,Balustrade,05-126,,,,,,,
Installation Checklist,checklist,,,Balustrade,05-126A,,,,,,,
Installation Checklist,checklist,,,Balustrade,05-127,,,,,,,
Installation Checklist,checklist,,,Balustrade,05-128,,,,,,,
Installation Checklist,checklist,,,Balustrade,05-128,,,,,,,
Installation Checklist,checklist,,,Balustrade,05-129,,,,,,,
Installation Checklist,checklist,,,Balustrade,05-130,,,,,,,
Installation Checklist,checklist,,,Balustrade,05-131,,,,,,,
,step,,,Panel,,,,,,,,
Installation Checklist,checklist,,,Panel,05-090,,,,,,,
Installation Checklist,checklist,,,Panel,05-091,,,,,,,
Installation Checklist,checklist,,,Panel,05-094,,,,,,,
Installation Checklist,checklist,,,Panel,05-099,,,,,,,
Level Sign Off,checklist-flat,,,Level Sign Off,,,,,,,,
