resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,1st Floor,,,,,,,,
STL First Fix,checklist,,,,M1-01 - Wharekai,,,,,,,
STL First Fix,checklist,,,,M1-02 - Workspace,,,,,,,
STL First Fix,checklist,,,,M1-03 - 20P Meeting,,,,,,,
STL First Fix,checklist,,,,M1-04 - 20P Meeting,,,,,,,
STL First Fix,checklist,,,,M1-05 - 6P Meeting,,,,,,,
STL First Fix,checklist,,,,M1-06 - Focus 4P,,,,,,,
STL First Fix,checklist,,,,M1-07 - Focus 4P,,,,,,,
STL First Fix,checklist,,,,M1-08 - Plant,,,,,,,
STL First Fix,checklist,,,,M1-09 - Storage,,,,,,,
STL First Fix,checklist,,,,M1-10 - DB,,,,,,,
STL First Fix,checklist,,,,M1-11 - Focus 4P,,,,,,,
STL First Fix,checklist,,,,M1-13 - ACC,,,,,,,
STL First Fix,checklist,,,,M1-14 - Female WC,,,,,,,
STL First Fix,checklist,,,,M1-15 - Male WC,,,,,,,
STL First Fix,checklist,,,,M1-16 - Focus 4P,,,,,,,
STL First Fix,checklist,,,,M1-17 - CL,,,,,,,
STL First Fix,checklist,,,,M1-18 - Focus 1P,,,,,,,
STL First Fix,checklist,,,,M1-19 - Parent + Health,,,,,,,
STL First Fix,checklist,,,,M1-20 - Kitchen,,,,,,,
STL First Fix,checklist,,,,M1-26 - Plant,,,,,,,
STL First Fix,checklist,,,,M1-27 - Focus 4P,,,,,,,
STL First Fix,checklist,,,,M1-28 - Focus 4P,,,,,,,
STL First Fix,checklist,,,,M1-29 - Focus 4P,,,,,,,
STL First Fix,checklist,,,,M1-30 - Focus 1P,,,,,,,
STL First Fix,checklist,,,,M1-31 - Focus 4P,,,,,,,
STL First Fix,checklist,,,,M1-32 - Coats,,,,,,,
STL First Fix,checklist,,,,M1-33 - 12P Meeting,,,,,,,
STL First Fix,checklist,,,,M1-34 - 6P Meeting,,,,,,,
STL First Fix,checklist,,,,M1-35 - IT Work Room,,,,,,,
STL First Fix,checklist,,,,M1-36 - Store,,,,,,,
STL First Fix,checklist,,,,M1-38 - Comms Room,,,,,,,
STL First Fix,checklist,,,,M1-39 - Utility,,,,,,,
STL First Fix,checklist,,,,M1-40 - 6P Meeting,,,,,,,
STL First Fix,checklist,,,,M1-41 - Focus 4P,,,,,,,
STL First Fix,checklist,,,,M1-42 - Local + General Store,,,,,,,
STL First Fix,checklist,,,,M1-43 - Coats,,,,,,,
STL First Fix,checklist,,,,M1-44 - Focus 4P,,,,,,,
STL First Fix,checklist,,,,M1-45 - Focus 4P,,,,,,,
STL First Fix,checklist,,,,M1-47 - Terrace,,,,,,,
STL First Fix,checklist,,,,M1-48 - Stair,,,,,,,
