resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
FC - R - Anchor Points - Anchor Point Installation,checklist,,,,,,FC - R - Anchor Points - Anchor Point Installation,,,,,
"FC - R - Anchor Points - Intermediate, Corner and End Plate Installation",checklist,,,,,,"FC - R - Anchor Points - Intermediate, Corner and End Plate Installation",,,,,
FC - R - Anchor Points - Static line installation,checklist,,,,,,FC - R - Anchor Points - Static line installation,,,,,
,step,,,,,East Elevation,,,,,,
FC - R - Roofing,checklist,,,,,,FC - R - Roofing,,,,,
FC - R - Anchor Points - Anchor Point Installation,checklist,,,,,,FC - R - Anchor Points - Anchor Point Installation,,,,,
"FC - R - Anchor Points - Intermediate, Corner and End Plate Installation",checklist,,,,,,"FC - R - Anchor Points - Intermediate, Corner and End Plate Installation",,,,,
FC - R - Anchor Points - Static line installation,checklist,,,,,,FC - R - Anchor Points - Static line installation,,,,,
,step,,,,,West Elevation,,,,,,
FC - R - Roofing,checklist,,,,,,FC - R - Roofing,,,,,
FC - R - Anchor Points - Anchor Point Installation,checklist,,,,,,FC - R - Anchor Points - Anchor Point Installation,,,,,
"FC - R - Anchor Points - Intermediate, Corner and End Plate Installation",checklist,,,,,,"FC - R - Anchor Points - Intermediate, Corner and End Plate Installation",,,,,
FC - R - Anchor Points - Static line installation,checklist,,,,,,FC - R - Anchor Points - Static line installation,,,,,
