resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
FC - R - External Plaster - Nibs & Beams,checklist,,,,,FC - R - External Plaster - Nibs & Beams,,,,,,
,step,,,,East Elevation,,,,,,,
FC - R - Exterior Timber Framing,checklist,,,,,FC - R - Exterior Timber Framing,,,,,,
FC - R - RAB Board,checklist,,,,,FC - R - RAB Board,,,,,,
FC - R - Soffits ,checklist,,,,,FC - R - Soffits ,,,,,,
FC - R - Exterior Tiling,checklist,,,,,FC - R - Exterior Tiling,,,,,,
FC - R - Windows and Sliders,checklist,,,,,FC - R - Windows and Sliders,,,,,,
FC - R - Eyebrow - Canopy,checklist,,,,,FC - R - Eyebrow - Canopy,,,,,,
FC - R - Flashing installation ,checklist,,,,,FC - R - Flashing installation ,,,,,,
FC - R - Passive fire,checklist,,,,,FC - R - Passive fire,,,,,,
FC - R - STO Poren Plaster,checklist,,,,,FC - R - STO Poren Plaster,,,,,,
FC - R - Brick Works,checklist,,,,,FC - R - Brick Works,,,,,,
FC - R - External Plaster - Nibs & Beams,checklist,,,,,FC - R - External Plaster - Nibs & Beams,,,,,,
,step,,,,West Elevation,,,,,,,
FC - R - Exterior Timber Framing,checklist,,,,,FC - R - Exterior Timber Framing,,,,,,
FC - R - RAB Board,checklist,,,,,FC - R - RAB Board,,,,,,
FC - R - Soffits ,checklist,,,,,FC - R - Soffits ,,,,,,
FC - R - Exterior Tiling,checklist,,,,,FC - R - Exterior Tiling,,,,,,
FC - R - Windows and Sliders,checklist,,,,,FC - R - Windows and Sliders,,,,,,
FC - R - Eyebrow - Canopy,checklist,,,,,FC - R - Eyebrow - Canopy,,,,,,
FC - R - Flashing installation ,checklist,,,,,FC - R - Flashing installation ,,,,,,
FC - R - Passive fire,checklist,,,,,FC - R - Passive fire,,,,,,
FC - R - STO Poren Plaster,checklist,,,,,FC - R - STO Poren Plaster,,,,,,
FC - R - Brick Works,checklist,,,,,FC - R - Brick Works,,,,,,
FC - R - External Plaster - Nibs & Beams,checklist,,,,,FC - R - External Plaster - Nibs & Beams,,,,,,
,step,,,Area E,,,,,,,,
,step,,,,South Elevation,,,,,,,
FC - R - Exterior Timber Framing,checklist,,,,,FC - R - Exterior Timber Framing,,,,,,
FC - R - RAB Board,checklist,,,,,FC - R - RAB Board,,,,,,
FC - R - Soffits ,checklist,,,,,FC - R - Soffits ,,,,,,
FC - R - Exterior Tiling,checklist,,,,,FC - R - Exterior Tiling,,,,,,
FC - R - Windows and Sliders,checklist,,,,,FC - R - Windows and Sliders,,,,,,
FC - R - Eyebrow - Canopy,checklist,,,,,FC - R - Eyebrow - Canopy,,,,,,
FC - R - Flashing installation ,checklist,,,,,FC - R - Flashing installation ,,,,,,
FC - R - Passive fire,checklist,,,,,FC - R - Passive fire,,,,,,
FC - R - STO Poren Plaster,checklist,,,,,FC - R - STO Poren Plaster,,,,,,
FC - R - Brick Works,checklist,,,,,FC - R - Brick Works,,,,,,
FC - R - External Plaster - Nibs & Beams,checklist,,,,,FC - R - External Plaster - Nibs & Beams,,,,,,
,step,,,,East Elevation,,,,,,,
FC - R - Exterior Timber Framing,checklist,,,,,FC - R - Exterior Timber Framing,,,,,,
FC - R - RAB Board,checklist,,,,,FC - R - RAB Board,,,,,,
FC - R - Soffits ,checklist,,,,,FC - R - Soffits ,,,,,,
FC - R - Exterior Tiling,checklist,,,,,FC - R - Exterior Tiling,,,,,,
FC - R - Windows and Sliders,checklist,,,,,FC - R - Windows and Sliders,,,,,,
FC - R - Eyebrow - Canopy,checklist,,,,,FC - R - Eyebrow - Canopy,,,,,,
FC - R - Flashing installation ,checklist,,,,,FC - R - Flashing installation ,,,,,,
FC - R - Passive fire,checklist,,,,,FC - R - Passive fire,,,,,,
FC - R - STO Poren Plaster,checklist,,,,,FC - R - STO Poren Plaster,,,,,,
FC - R - Brick Works,checklist,,,,,FC - R - Brick Works,,,,,,
FC - R - External Plaster - Nibs & Beams,checklist,,,,,FC - R - External Plaster - Nibs & Beams,,,,,,
,step,,,,West Elevation,,,,,,,
FC - R - Exterior Timber Framing,checklist,,,,,FC - R - Exterior Timber Framing,,,,,,
FC - R - RAB Board,checklist,,,,,FC - R - RAB Board,,,,,,
FC - R - Soffits ,checklist,,,,,FC - R - Soffits ,,,,,,
FC - R - Exterior Tiling,checklist,,,,,FC - R - Exterior Tiling,,,,,,
FC - R - Windows and Sliders,checklist,,,,,FC - R - Windows and Sliders,,,,,,
FC - R - Eyebrow - Canopy,checklist,,,,,FC - R - Eyebrow - Canopy,,,,,,
FC - R - Flashing installation ,checklist,,,,,FC - R - Flashing installation ,,,,,,
FC - R - Passive fire,checklist,,,,,FC - R - Passive fire,,,,,,
FC - R - STO Poren Plaster,checklist,,,,,FC - R - STO Poren Plaster,,,,,,
FC - R - Brick Works,checklist,,,,,FC - R - Brick Works,,,,,,
FC - R - External Plaster - Nibs & Beams,checklist,,,,,FC - R - External Plaster - Nibs & Beams,,,,,,
